objectid,identifier,filename,compound,title,creator,description,date-actual,date,location,latitude,longitude,Type,subject,format,language,rights,rightsstatement,,image_small,image_thumb,source,display_template
histhea0101,histhea0101,histhea0101.jpg,,Septimo Festival Nacional de los Teatros Chicanos' Encuentro con la Raza del Norte<br><br>Seventh National Festival of the Teatros Chicanos' Encounter with the race of the North,Teatros Chicanos,"Yellow poster advertising the seventh Festival Nacional de los Teatros Chicanos' and First national Chicano Theatre Festival in Northwest's production of ""Encuentro Con La Raza del Norte"" in Seattle and Granger, Washington. The poster lists the various troupes involved, including Teatro Mestizo (California), Teatro Desengaño del Pueblo (Indiana), Grupo de Calle Cuatro (New York), Ballet Folklórico (Idaho), Teatro del Piojo (Washington), Los Cinco de Joel Guzman (Washington), Mascarones (Mexico), Teatro Alma Latina (New Jersey), Teatro Libertad (Arizona), Espiritu de Aztlan (California), Teatro Tonatzin (California), Iztaccihuatl (California) and Bailadores de Bronze (Washington). The event was hosted by Teatro Piojo. The image on the poster is of a skeleton wearing a charro outfit, breaking chains and running across the states of Washington, Oregon and Idaho. <br><br> Póster amarillo que anuncia la producción del Séptimo Festival Nacional de los Teatros Chicanos y del Primer Festival Nacional de Teatro Chicano del Noroeste, ""Encuentro con la raza del norte"", en Seattle y Granger, Washington. El póster enumera las distintas compañías participantes, entre ellas Teatro Mestizo (California), Teatro Desengaño del Pueblo (Indiana), Grupo de Calle Cuatro (Nueva York), Ballet Folklórico (Idaho), Teatro del Piojo (Washington), Los Cinco de Joel Guzmán (Washington), Mascarones (México), Teatro Alma Latina (Nueva Jersey), Teatro Libertad (Arizona), Espíritu de Aztlán (California), Teatro Tonatzin (California), Iztaccihuatl (California) y Bailadores de Bronce (Washington). El evento fue organizado por el Teatro Piojo. La imagen del póster muestra a un esqueleto vestido de charro, rompiendo cadenas y corriendo por los estados de Washington, Oregón e Idaho.",1976-06-24,1976-06-24,"Seattle, Washington",47.5805157,-122.3113797,Text; Stillimage,Hispanic American theater; Poster; Teatros Chicanos; Drama festivals; Teatro Mestizo (organization); Teatro Desengaño del Pueblo (organization); Grupo de Calle Cuatro (organization); Ballet Folklórico (organization); Teatro del Piojo (organization); Los Cinco del Joel Guzman (organization); Mascarones (organization); Teatro Alma Latina (organization); Teatro Libertad (organization); Espiritu de Aztlan (organization); Teatro Tonatzin (organization); Iztaccihuatl (organization); Bailadores de Bronze (organization); Seattle (Washington); Granger (Washington); Teatro hispanoamericano; Póster; Teatros Chicanos; Festivales de teatro; Teatro Mestizo (organización); Teatro Desengaño del Pueblo (organización); Grupo de Calle Cuatro (organización); Ballet Folklórico (organización); Teatro del Piojo (organización); Los Cinco del Joel Guzman (organización); Mascarones (organización); Teatro Alma Latina (organización); Teatro Libertad (organización); Espiritu de Aztlan (organización); Teatro Tonatzin (organización); Iztaccihuatl (organización); Bailadores de Bronze (organización); Seattle (Washington); Granger (Washington),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0102,histhea0102,histhea0102.jpg,,"Daly's Theatre acontecimiento artístico, La Garra<br><br>Daly's Theatre artistic event, La Garra",,"Poster advertising the production of ""La Garra"" at the Daly's Theatre, marking the debut of Manuel Aparicio's theater company and starring Marita Ríos, Carmen López, Pilar Conde, Isabel Marquet, Luis Sola and Tomás Ruilopez. The poster lists the cast and ticket prices, which include the war tax. <br><br> Póster que anuncia la producción de ""La Garra"" en el Teatro Daly, que marca el debut de la compañía de teatro de Manuel Aparicio, protagonizada por Marita Ríos, Carmen López, Pilar Conde, Isabel Marquet, Luis Sola y Tomás Ruilopez. El póster lista el reparto y los precios de las entradas, que incluyen el impuesto de guerra.",1924-06-22,1924-06-22,"Nueva York, New York",40.7709453,-73.9810879,Text,Hispanic American theaer; Musical theater; Daly's Theatre; Manuel Aparicio; Marita Rios; Carmen Lopez; Pilar Conde; Isabel Marquet; Luis Sola; Tomas Ruilopez; Teatro hispanoamericano; Teatro musical; Teatro Daly; Manuel Aparicio; Marita Ríos; Carmen López; Pilar Conde; Isabel Marquet; Luis Sola; Tomás Ruilopez,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0103,histhea0103_001,histhea0103_001.jpg,histhea0103_002.jpg,"Thalia presentan Mirtha Cartaya, Roberto Antonio Ottato, Virginia Rambal, Angel Hidalgo en Corona de Amor y Muerte<br><br>Thalia presents Mirtha Cartaya, Roberto Antonio Ottato, Virginia Rambal, Angel Hidalgo in Corona de Amor y Muerte [Crown of Love and Death]",Thalía Company,"Mailer announcing the theater company, Thalía's production of  Alejandro Casona's 1955 ""Corona de amor y muerte"" [""Crown of Love and Death""], directed by Zully Montero and produced by Silvia Brito, starring Mirtha Cartaya, Roberto Antonio Ottato, Virginia Rambal and Angel Hidalgo. Verso lists the company's summer schedule, which includes the dramatization of four Puerto Rican stories. <br><br> Pieza de publicidad por correo de la compañía de teatro Thalía que anuncia la producción ""Corona de amor y muerte"" escrita por Alejandro Casona en 1955. Dirigida por Zully Montero y producida por Silvia Brito. Protagonizada por Mirtha Cartaya, Roberto Antonio Ottato, Virginia Rambal y Angel Hidalgo. El reverso contiene la programación de verano de la compañía, que incluye la dramatización de cuatro historias puertorriqueñas.",1981-04-18,1981-04-18,"Nueva York, New York; Queens, New York",40.7403257,-73.9237383,Text; Stillimage,Hispanic American theater; Flyer; Alejandro Casona; Thalia (organization); Zully Montero; Silvia Brito; Mirtha Cartaya; Roberto Antonio Ottato; Virginia Rambal; Angel Hidalgo; Maria Ferreira Contessa; Fernando Marrero; Carlos Rodriguez; Emilio Rodriguez; Tony Gomez; Teatro hispanoamericano; Folleto; Alejandro Casona; Thalía (organización); Zully Montero; Silvia Brito; Mirtha Cartaya; Roberto Antonio Ottato; Virginia Rambal; Ángel Hidalgo; María Ferreira Contessa; Fernando Marrero; Carlos Rodríguez; Emilio Rodríguez; Tony Gómez,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0104,histhea0104_001,histhea0104_001.jpg,histhea0104_002.jpg,"Gramercy Arts Theatre Te Juro Juana que Tengo Ganas de Emilio Carballido<br><br>Gramercy Arts Theatre Te Juro Juana que Tengo Ganas [I Swear to You, Juana, I Want to] by Emilio Carballido",Repertorio Español,"Mailer advertising Repertorio Español's production of  ""Te Juro Juana que Tengo Ganas"" [''I Swear to You, Juana, I Want to''], a comedic play by Mexican leading playwright, Emilio Carballido at Gramercy Arts Theatre in Manhattan. The cast included Mirtha Cartaya, Ofelia González, Mateo Gómez, René Sánchez, Vivian Deangelo, Juan Villarreal and Myrna Colón. The company director was Rene Buch. The mailer advertises air conditioning in the theater. The image is a black and white drawing of a woman's face above the photograph of a woman sitting in a chair with her hands under her chin. Verso includes forthcoming productions.<br><br>Pieza de publicidad por correo que anuncia la producción de Repertorio Español de ""Te juro Juana que tengo ganas"", una obra cómica del destacado dramaturgo mexicano Emilio Carballido en el Teatro Gramercy Arts de Manhattan. El reparto incluía a Mirtha Cartaya, Ofelia González, Mateo Gómez, René Sánchez, Vivian Deangelo, Juan Villarreal y Myrna Colón. El director de la compañía teatral era René Buch. La pieza menciona que el teatro cuenta con aire acondicionado. La imagen muestra un dibujo en blanco y negro del rostro de una mujer sobre la fotografía de una mujer sentada en una silla con las manos bajo la barbilla. El reverso incluye las próximas producciones.",1982-07-14,1982-07-14,"Manhattan, New York",40.7416355,-73.9826176,Text; Stillimage,Hispanic American theater; Flyer; Comedy; Musical theater; Repertorio Español (organization); Gramercy Arts Theatre; Emilio Carballido; Mirtha Cartaya; Ofelia González; Mateo Gómez; René Sánchez; Vivian Deangelo; Juan Villarreal; Myrna Colón; Rene Buch; Manhattan; Teatro hispanoamericano; Comedia; Teatro musical; Repertorio Español (organización); Teatro Gramercy Arts; Emilio Carballido; Mirtha Cartaya; Ofelia González; Mateo Gómez; René Sánchez; Vivian Deangelo; Juan Villarreal; Myrna Colón; Rene Buch; Manhattan,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0105,histhea0105_001,histhea0105_001.jpg,histhea0105_002.jpg;histhea0105_003.jpg;histhea0105_004.jpg;histhea0105_005.jpg,The Puerto Rican Traveling Theatre presents: Spain: Avant-Garde Theater 1980 a Collage of Short Works by Dramatists Censored by Franco's Regime<br><br>El Puerto Rican Traveling Theatre [Teatro Itinerante Puertorriqueño] presenta: España: Teatro de vanguardia 1980 un collage de obras cortas de dramaturgos censurados por el régimen franquista,The Puerto Rican Traveling Theatre,"Playbill for ""Spain: Avant-Garde Theater 1980: a Collage of Short Works by Dramatists Censored by Franco's Regime,"" several bilingual plays produced by Miriam Colón and directed by Alva Oms. The plays included: ""The Marshall's Farewell"" [""El adios del mariscal""] by Luis Matilla, ""The Candidates"" [""Los Opositores""] by Antonio Martinez Ballesteros, ""The Father"" [""El padre""] by Jose Ruibal, ""The Observer"" [""El observador""] by Luis Matilla, ""An Irish Fireplace"" [""Una chimenea irlandesa""] by Angel Garcia Pintado, and ""Guernica"" by Fernando Arrabal. The plays starred Juan Aguero, Carlos Carrasco, Doris Castellanos, Yvonne Coll, Raúl Dávila, Tony Díaz, Iraida Polanco, Juan Vaquer and Emmanuel Yesckas. The playbill includes ""The New Drama of Spain: A Brief Introduction,"" list of staff, short biographies of the cast members, biographies of the authors, information about the theater company and a schedule. <br><br> Programa de ""España. Teatro de vanguardia 1980: un collage de obras cortas de dramaturgos censurados por el régimen de Franco"", que presentaba varias obras bilingües producidas por Miriam Colón y dirigidas por Alva Oms. Las obras incluían: ""El adiós del mariscal"" de Luis Matilla, ""Los Opositores"" de Antonio Martínez Ballesteros, ""El padre"" de José Ruibal, ""El observador"" de Luis Matilla, ""Una chimenea irlandesa"" de Ángel García Pintado y ""Guernica"" de Fernando Arrabal. Las obras están protagonizadas por Juan Aguero, Carlos Carrasco, Doris Castellanos, Yvonne Coll, Raúl Dávila, Tony Díaz, Iraida Polanco, Juan Vaquer y Emmanuel Yesckas. El programa incluye ""La nueva dramaturgia de España: Una breve introducción"", lista del personal, breves biografías de los miembros del reparto, biografías de los autores, información sobre la compañía de teatro y un calendario.",1980-02-20,1980-02-20,"Nueva York, New York",40.743833,-74.001375,Text; Stillimage,Hispanic American theater; Playbill; Puerto Rican Traveling Theatre (organization); Avant-garde theater; Luis Matilla; Antonio Martinez Ballesteros; Jose Ruibal; Luis Matilla; Angel Garcia Pintado; Fernando Arrabal; Alba Oms; Miriam Colón; Juan Aguero; Carlos Carrasco; Doris Castellanos; Yvonne Coll; Raúl Dávila; Tony Díaz; Iraida Polanco; Juan Vaquer; Emmanuel Yesckas; New York (New York); Spain; Teatro hispanoamericano; Programa de teatro; Teatro Itinerante Puertorriqueño/The Puerto Rican Traveling Theatre (organización); Teatro de vanguardia; Luis Matilla; Antonio Martínez Ballesteros; José Ruibal; Luis Matilla; Ángel García Pintado; Fernando Arrabal; Alba Oms; Miriam Colón; Juan Aguero; Carlos Carrasco; Doris Castellanos; Yvonne Coll; Raúl Dávila; Tony Díaz; Iraida Polanco; Juan Vaquer; Emmanuel Yesckas; Nueva York (Nueva York); España,images/jpg,Eng,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0106,histhea0106,histhea0106.jpg,,"[Fotografía de Dorita Ceprano, Enrique Areu y José Areu en el escenario]<br><br>[Photograph of Dorita Ceprano, Enrique Areu and José Areu on stage]",,"Black and white photograph of Compañía Areu actors, Dorita Ceprano, Enrique Areu and José Areu. Handwritten inscription reads: ""Para Beatriz con mucho afecto,  Dora Ceprano"" [""For Beatriz with much love, Dora Ceprano""]. The image is of a man hugging a lady and another man standing and pointing forward. <br><br> Pieza de publicidad por correo que anuncia la producción de Repertorio Español de ""Te juro Juana que tengo ganas"", una obra cómica del destacado dramaturgo mexicano Emilio Carballido en el Teatro Gramercy Arts de Manhattan. El reparto incluía a Mirtha Cartaya, Ofelia González, Mateo Gómez, René Sánchez, Vivian Deangelo, Juan Villarreal y Myrna Colón. El director de la compañía teatral era René Buch. La pieza menciona que el teatro cuenta con aire acondicionado. La imagen muestra un dibujo en blanco y negro del rostro de una mujer sobre la fotografía de una mujer sentada en una silla con las manos bajo la barbilla. El reverso incluye las próximas producciones.",,,"San Antonio, Texas",29.4241219,-98.4936282,Stillimage,Hispanic American theater; Photograph; Stage photography;  Compañía Areu (organization); Dorita Ceprano; Enrique Areu; José Areu; Actors; Actresses; San Antonio (Texas); Teatro hispanoamericano; Fotografía; Fotografía escénica; Compañía Areu (organización); Dorita Ceprano; Enrique Areu; José Areu; Actores; Actrices; San Antonio (Texas),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0107,histhea0107,histhea0107.jpg,,[Fotografía de Marcelo Chávez y German Valdéz (Tin Tan) actuando en el escenario]<br><br>[Photograph of Marcelo Chávez and German Valdéz (Tin Tan) performing on stage],,"Black and white photograph of Marcelo Chávez playing guitar next to German Valdés (Tin Tan) on stage. The photograph includes handwritten dedications to Belia Areu. It reads: ""Belia: Recuérdame siempre con el mismo cariño que te profeso. Marcelo."" [""Belia, Always remember me with the same affection as I have for you. Marcelo""] and ""Para la cuatita Belia un recuerdo [illegible] de Tin Tan"" [""For my friend Belia, a (illegible) memento from Tin Tan""]. <br><br> Fotografía en blanco y negro de Marcelo Chávez tocando la guitarra junto a German Valdés (Tin Tan) en el escenario. La fotografía tiene una dedicatoria manuscrita a Belia Areu. Dice así: ""Belia: Recuérdame siempre con el mismo cariño que te profeso. Marcelo"" y ""Para la cuatita Belia un recuerdo [ilegible] de Tin Tan"".",1945,1945,"Chicago, Illinois",41.8781136,-87.6297982,Stillimage,Hispanic American theater; Photograph; Stage photography; Carpas; Variety shows; Marcelo Chávez; German Valdéz (Tin Tan); Chicago (Illinois); Teatro hispanoamericano; Fotografía; Fotografía escénica; Espectáculos de carpa; Espectáculos de variedades; Marcelo Chávez; German Valdéz (Tin Tan); Chicago (Illinois),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0108,histhea0108,histhea0108.jpg,,En Persona! La Alondra de la Frontera Lidia [Lydia] Mendoza<br><br>In Person! La Alondra de la Frontera Lidia [Lydia] Mendoza ,,"Poster of Lidia [Lydia] Mendoza touring the Texas Rio Grande Valley. The poster announces her musical performance, as well as those of her sisters,Juanita Mendoza and María Mendoza at Cine El Rey in McAllen, Texas. This poster documents the transition of the Mendoza Family theater show into musical performances. The poster shows a photograph of a seated woman with a guitar. <br><br> Póster de Lidia [Lydia] Mendoza de gira por el Valle del Río Grande en Texas. El póster anuncia su actuación musical así como la de sus hermanas, Juanita Mendoza y María Mendoza, en el Cine El Rey de McAllen, Texas. Este póster documenta la transición del espectáculo teatral de la Familia Mendoza a las actuaciones musicales. La imagen muestra una fotografía de una mujer sentada con una guitarra.",1951-08-08,1951-08-08,"McAllen, Texas",26.2014343,-98.2378332,Text; Stillimage,Hispanic American theater; Poster; Musical theater--Performance; Lydia Mendoza; Juanita Mendoza; Maria Mendoza; Hermanas Mendoza; Rio Grande Valley; McAllen (Texas); Teatro hispanoamericano; Póster; Teatro musical--Espectáculo; Lidia Mendoza; Juanita Mendoza; María Mendoza; Hermanas Mendoza; Valle del Río Grande; McAllen (Texas),images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0109,histhea0109,histhea0109.jpg,,[Photograph of unknown musical theater troupe taken by Jesús Murillo]<br><br>[Fotografía de una compañía de teatro musical desconocida tomada por Jesús Murillo],Jesus Murillo,"Black and white photograph of a theater troupe taken by Jesús Murillo, famed photographer of theater artists. Murillo Studio was located in downtown Houston, Texas. The image is a group of people on stage in various costumes. <br><br>Póster de Lidia [Lydia] Mendoza de gira por el Valle del Río Grande en Texas. El póster anuncia su actuación musical así como la de sus hermanas, Juanita Mendoza y María Mendoza, en el Cine El Rey de McAllen, Texas. Este póster documenta la transición del espectáculo teatral de la Familia Mendoza a las actuaciones musicales. La imagen muestra una fotografía de una mujer sentada con una guitarra.",,,"Houston, Texas",29.7604267,-95.3698028,Stillimage,Hispanic American theater; Photograph; Theater--Costume; Jesus Murillo; Teatro hispanoamericano; Fotografía; Teatro--Vestuario; Jesús Murillo,images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0110,histhea0110,histhea0110.jpg,,"[Photograph of the set background in the Centro Asturiano theater in Tampa, Florida]<br><br>[Fotografía del fondo de un escenario]",,"Black and white photograph of a set background at the Centro Asturiano theater in Tampa, Florida. The image shows curtains, a checkered floor and a castle in the background. <br><br>Fotografía en blanco y negro de un decorado y un fondo en el teatro Centro Asturiano en Tampa, Florida. La imagen muestra unas cortinas, un piso a cuadros y un castillo al fondo.",,,"Tampa, Florida",27.96229561,-82.4511057,Stillimage,Hispanic American theater; Photograph; Theaters--Stage-setting and scenery,images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0111,histhea0111,histhea0111.jpg,,[Photograph of audience in Teatro Azteca]<br><br>[Fotografía del público en el Teatro Azteca],Schlueter,"Black and white photograph of an audience seated in Houston's Teatro Azteca. Note on photograph reads: ""2108 Schlueter Houston."" <br><br> Fotografía en blanco y negro de un público sentado en el Teatro Azteca de Houston. La nota en la fotografía dice: ""2108 Schlueter Houston"".",,,"Houston, Texas",29.7581211,-95.3533865,Stillimage,Hispanic American theater; Photograph; Theater audiences; Teatro Azteca; Houston (Texas); Teatro hispanoamericano; Fotografía; Audiencia de teatro; Teatro Azteca; Houston (Texas),images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0112,histhea0112,histhea0112.jpg,,[Photograph of a church]<br><br>[Fotografía de una iglesia con un vehículo estacionado enfrente],,"Black and white photograph of a Houston, Texas church hall that housed theatrical performances. The image shows the church with a car parked in front. <br><br> Fotografía en blanco y negro de una iglesia en Houston, Texas en la cual se montaron obras de teatro. La imagen muestra una iglesia con un vehículo estacionado enfrente.",,,"Houston, Texas",29.760427,-95.369804,Stillimage,Hispanic American theater; Photograph; Church; Building; Teatro hispanoamericano; Fotografía; Iglesia; Edificio,images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0113,histhea0113,histhea0113.jpg,,[Photograph of vaudeville company about to go on tour]<br><br>[Fotografía de una compañía de vodevil a punto de salir de gira],,"Black and white photograph of a vaudeville company about to go on tour, possibly to Houston, Texas. The image shows a large group of men and women in costume and men holding guitars on and in front of an automobile. A man stands next to a motion picture camera on the right. The sign on the automobile reads ""Pathe Sound News RCA Phonograph."" <br><br> Fotografía en blanco y negro de una compañía de vodevil a punto de salir de gira, posiblemente a Houston, Texas. La imagen muestra un gran grupo de hombres y mujeres con vestuario y hombres con guitarras sobre y delante de un automóvil. Un hombre está de pie junto a una cámara cinematográfica a la derecha. El cartel del automóvil dice ""Pathe Sound News RCA Phonograph"".",,,"Houston, Texas",29.7604267,-95.3698028,Stillimage,Hispanic American theater; Photograph; Musical theater; Theater costume; Teatro hispanoamericano; Fotografía; Teatro musical; Vestuario teatral,images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0114,histhea0114,histhea0114.jpg,,[Photograph of Don Lalo (Leonardo García Astol) and two women in vaudeville costume] <br><br>[Fotografía de Don Lalo (Leonardo García Astol) y dos mujeres en vestuario de vodevil],,Black and white photograph of Don Lalo (Leonardo García Astol with two women in vaudeville costume. <br><br> Fotografía en blanco y negro de Don Lalo (Leonardo García Astol) con dos mujeres en vestuario de vodevil.,,,"San Antonio, Texas",29.4241219,-98.4936282,Stillimage,Hispanic American theater; Photograph; Vaudeville; Carpas; Tent shows; Don Lalo (Leonardo García Astol); Teatro hispanoamericano; Fotografía; Vodevil; Carpas; Espectáculos de carpa; Don Lalo (Leonardo García Astol),images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0115,histhea0115,histhea0115.jpg,,"[Photograph of unknown touring company in heroic drama costumes]<br><br>[Fotografía de una compañía desconocida, de gira, con vestuarios de teatro heroico]",,"Black and white photograph of an unknown touring company that performed heroic drama in the US Southwest. Handwritten note on the photograph reads: ""[J]uramento April 14/06."" <br><br> Fotografía en blanco y negro de una compañía desconocida, de gira, que representó un drama heroico en el suroeste de los Estados Unidos. La nota manuscrita en la fotografía dice: ""[J]uramento 14 de abril/06"".",1906-04-06,1906-04-06,[Unknown],,,Stillimage,Hispanic American theater; Photograph; Theater--costume; Teatro hispanoamericano; Fotografía; Teatro--Vestuario,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0117,histhea0117,histhea0117.jpg,,[Photograph of an actress dressed as a nun]<br><br>[Fotografía de una actriz vestida de monja],,Black and white photograph of an actress performing while dressed as a nun. <br><br> Fotografía en blanco y negro de una actriz actuando vestida de monja.,,,[Unknown],,,Stillimage,Hispanic American theater; Photograph; Play--Religious aspects--Catholic Church; Stage photography; Actresses; Teatro hispanoamericano; Fotografía; Obra de teatro--Aspectos religiosos--Iglesia católica; Fotografía escénica; Actrices,images/jpg,,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0119,histhea0119,histhea0119.jpg,,El Teatro Campesino de Aztlán,John Sierra,"Black, white and red El Teatro Campesino souvenir poster. The image is of two skulls mimicing comedy and tragedy theater mask expressions. A banner across the poster reads: ""El Teatro Campesino de Aztlán."" There are pairs of skeletons in all four corners. <br><br> Póster de recuerdo de El Teatro Campesino en blanco, negro y rojo. La imagen muestra dos calaveras que imitan expresiones de máscaras de teatro de comedia y tragedia. Una pancarta a lo largo del póster dice: ""El Teatro Campesino de Aztlán"". Hay pares de esqueletos en las cuatro esquinas del póster.",1970,1970,"San Juan Bautista, California",36.8455108,-121.5379974,Stillimage,Hispanic American theater; Poster; Teatro Campesino (organization); Souvenirs (Keepsakes); Skeleton; Teatro hispanoamericano; Póster; Teatro Campesino (organización); Souvenirs (recuerdos); Esqueleto,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0120,histhea0120,histhea0120.jpg,,"El Treatro Campesino, La Pastorela",Coco,"Color print El Teatro Campesino souvenir poster for ""La Pastorela."" The image shows farmworkers looking up at the night sky. The skyscape includes stars, the sun and a flock of birds. <br><br> Impresión en color de un póster de recuerdo de El Teatro Campesino, de ""La Pastorela"". La imagen muestra a los trabajadores del campo mirando al cielo nocturno. El paisaje del cielo incluye estrellas, el sol y una bandada de pájaros.",1989,1989,"San Juan Bautista, California",36.8455108,-121.5379974,Stillimage,Hispanic American theater; Poster; Teatro Campesino (organization); Souvenirs (Keepsakes); Christmas plays; Teatro hispanoamericano; Póster; Teatro Campesino (organización); Souvenirs (recuerdos); Obras de Navidad,images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0121,histhea0121,histhea0121.jpg,,"By special arrangement with Charles H. Duggan, the Old Globe Theatre presents El Teatro Campesino's Corridos A New Folk Musical by Luis Valdez<br><br>Por acuerdo especial con Charles H. Duggan, el Teatro Old Globe presenta Corridos, de El Teatro Campesino, un nuevo musical folklórico de Luis Valdéz",El Teatro Campesino,"Poster announcing El Teatro Campesino's performance of Luis Valdez's folk musical, ""Corridos"" at the Old Globe Theatre in San Diego, California. This play was later made into a film for PBS. The image is a painting of a couple in en embrace, seemingly about to kiss. In the background, the shadown of a skeleton holds a guitar. <br><br> Póster que anuncia la presentación por parte de El Teatro Campesino del musical folklórico de Luis Valdez, ""Corridos"", en el Teatro Old Globe de San Diego, California. Esta obra se convirtió posteriormente en una película para la PBS. La imagen muestra un cuadro de una pareja abrazada, a punto de besarse. En el fondo, la sombra de un esqueleto sostiene una guitarra.",1984-10-04,1984-10-04,"San Diego, California",32.7323411,-117.1523484,Stillimage,Hispanic American theater; Poster; Musical theater; Teatro Campesino (organization); Luis Valdez; Old Globe Theatre; San Diego (California); Skeleton; Teatro hispanoamericano; Póster; Teatro musical; Teatro Campesino (organización); Luis Valdez; Teatro Old Globe; San Diego (California); Esqueleto,images/jpg,Eng; Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0122,histhea0122,histhea0122.jpg,,"Fiesta Española, Magnifico programa de Variedades por Notables Artistas<br><br>Fiesta Española, Magnificient Variety Show by Notable Performers",,"Poster advertising a variety show with notable performers, including Mary Reid. The event took place on the precipice of the Spanish Civil War and would benefit the Republic cause. The poster announces performances of ""Las Codornices"" [""The Quails""], ""Dopo,"" recitations and musical acts. <br><br> Póster que anuncia un espectáculo de variedades con notables intérpretes, entre ellos Mary Reid. El evento tuvo lugar durante el tiempo de la Guerra Civil española y beneficiaría a la causa de la República. El póster anuncia las presentaciones de ""Las Codornices"", ""Dopo"", recitaciones y actos musicales.",1934-05-13,1934-05-13,"White Plains, Nueva York",41.0290704,-73.7723772,Text,"Hispanic American theater; Poster; Mount Carmel Church; Variety shows (theater); Music-halls (Variety-theaters, cabarets, etc.); Mary Reid; Carmen Nova; Vicente Roca; Eduardo Ochoa; Delfin Fernández; Marcial Olea; Benefit shows; Spanish Civil War and theater; Hispanic American theater; Póster; Iglesia Monte Carmelo; Espectáculos de Variedades (teatro); Salones de música (teatro de variedades, cabarets, etc.); Mary Reid; Carmen Nova; Vicente Roca; Eduardo Ochoa; Delfin Fernández; Marcial Olea; Espectáculos de beneficiencia; Guerra CIvil Española y teatro",images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
histhea0123,histhea0123,histhea0123.jpg,,Gran Función de Gala y Baile en homenaje a la estrella infantil Adelita Barcena<br><br>Grand Gala and Dance Show in Homage to the Child Star Adelita Barcena,,"Poster advertising a grand gala and dance show in homage to the child star, Adelita Barcena. The poster advertises the performance of the Spanish play ""La cuerda floja"" [""The Loose String""] by José Estremera with the performance of Luis Mandret. The event was scheduled to take place in a Puerto Rican labor hall in New York City. The poster includes a black and white image of a girl.<br><br> Póster que anuncia una gran gala y espectáculo de baile en homenaje a la estrella infantil Adelita Barcena. El póster anuncia la presentación de la obra española ""La cuerda floja"", de José Estremera, con la actuación de Luis Mandret. El evento estaba programado para tener lugar en un salón laboral puertorriqueño en la ciudad de Nueva York. En el póster se muestra una imagen en blanco y negro de una niña.",1941-03-02,1941-03-02,"Nueva York, Nueva York",40.7908693,-73.9455646,Text; Stillimage,"Hispanic American theater; Poster; Variety shows (theater); Music-halls (Variety-theaters, cabarets, etc.); Mutual aid societies; Adelita Barcena; Luis Mandret; José Estremera; María S. Barcena; Carmen Ruperti; Edelmiro Borras; Oscar de Carlo; Andrés de León; David Gutierrez; J.V. Balboa; Carmencita López; Raquel Murillo; Rosita Iglesias; Irma Rivera; Mercedes López; Orquesta Brisas de Cuba (organization);Teatro hispanoamericano; Póster; Espectáculos de variedades (teatro); Salones de música (teatros de variedades, cabarets, etc.); Sociedades de ayuda mutua; Adelita Barcena; Luis Mandret; José Estremera; María S. Barcena; Carmen Ruperti; Edelmiro Borras; Oscar de Carlo; Andrés de León; David Gutierrez; J.V. Balboa; Carmencita López; Raquel Murillo; Rosita Iglesias; Irma Rivera; Mercedes López; Orquesta Brisas de Cuba (organización) ",images/jpg,Span,Arte Público Press,https://artepublicopress.com/permissions/,,,,,
